case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,type,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,source
101004507257,2022-09-27 11:53:00,2022-12-26 11:53:01,2022-10-05 17:00:18,ONTIME,Closed,Case Closed. Closed date : Wed Oct 05 17:00:18 EDT 2022 Noted Violations found. Abatement order written. ,SCH10/5Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,102 Camden St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,0903,102 Camden St,02118,42.3377,-71.0814,Constituent Call
101004535681,2022-10-22 10:59:00,2023-01-20 10:59:41,,ONTIME,Open, ,SCH10/26Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,39 Bartlett St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 9,0905,39 Bartlett St,02119,42.3286,-71.0887,Constituent Call
101004508624,2022-09-28 09:58:00,2022-12-27 09:58:17,2022-10-06 11:03:39,ONTIME,Closed,Case Closed. Closed date : Thu Oct 06 11:03:39 EDT 2022 Resolved Violation order issued 10/6/22 ,SCH10/6Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,865 American Legion Hwy  Roslindale  MA  02131,12,08,5,E18,Roslindale,10,Ward 18,1808,865 American Legion Hwy,02131,42.2779,-71.1171,Constituent Call
101004381469,2022-07-08 15:16:00,2022-10-06 15:16:04,,OVERDUE,Open, ,SCH7/13Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,490 Commonwealth Ave  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 5,0510,490 Commonwealth Ave,02215,42.3485,-71.0945,Constituent Call
101004538079,2022-10-25 07:54:06,2023-01-23 07:54:06,2022-10-25 09:09:32,ONTIME,Closed,Case Closed. Closed date : 2022-10-25 09:09:32.71 Case Noted no information 10/25/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,161 S Huntington Ave  Jamaica Plain  MA  02130,9,10A,8,E13,Jamaica Plain,11,10,1008,161 S Huntington Ave,02130,42.3594,-71.0587,Constituent Call
101004320233,2022-05-27 17:13:00,2022-08-25 17:13:05,2022-06-16 17:51:10,ONTIME,Closed,Case Closed. Closed date : Thu Jun 16 17:51:10 EDT 2022 Resolved No cause. ,SCH 6/16 Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,3091 Washington St  Roxbury  MA  02119,9,02,6,E13,Jamaica Plain,11,Ward 11,1104,3091 Washington St,02119,42.3154,-71.0989,Constituent Call
101004539802,2022-10-26 13:16:53,2023-01-24 13:16:53,2022-10-26 13:28:16,ONTIME,Closed,Case Closed. Closed date : 2022-10-26 13:28:16.137 failed e-form ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,125 Amory St  Roxbury  MA  02119,9,10B,6,E13,Roxbury,11,11,1104,125 Amory St,02119,42.3594,-71.0587,Constituent Call
101004514275,2022-10-03 11:02:00,2023-01-01 11:02:46,2022-10-11 07:49:58,ONTIME,Closed,Case Closed. Closed date : Tue Oct 11 07:49:58 EDT 2022 Resolved No cause  ,SCH10/7Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,100 W Dedham St  Roxbury  MA  02118,4,1C,2,D4,Roxbury,6,09,0901,100 W Dedham St,02118,42.3423,-71.0735,Constituent Call
101004385933,2022-07-12 14:16:00,2022-10-10 14:16:57,2022-07-19 11:38:24,ONTIME,Closed,Case Closed. Closed date : Tue Jul 19 11:38:24 EDT 2022 Resolved Called multiple times. Number not able to receive calls. No answer  left 4 part form  ,SCH7/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,50 Wheatland Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1703,50 Wheatland Ave,02124,42.2931,-71.0742,Constituent Call
101004324134,2022-05-31 20:27:17,2022-08-29 20:27:17,2022-06-01 09:36:31,ONTIME,Closed,Case Closed. Closed date : 2022-06-01 09:36:31.587 Case Resolved Spoke to constituent and the issue has been fixed on 5/31/2022 late at night  so no need for an appointment for an inspector to come out.  ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,33 Blossom St  Boston  MA  02114,3,1B,8,A1,Back Bay,3,Ward 3,0305,33 Blossom St,02114,42.3626,-71.0665,Constituent Call
101004517561,2022-10-05 17:54:47,2023-01-03 17:54:47,2022-10-06 08:27:01,ONTIME,Closed,Case Closed. Closed date : 2022-10-06 08:27:01.743 Duplicate of Existing Case Dup case refer to 101004517367 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,339 D St  South Boston  MA  02127,6,05,2,C6,South Boston,5,06,0601,339 D St,02127,42.3594,-71.0587,Constituent Call
101004582002,2022-11-25 15:00:00,2023-02-23 15:00:32,2022-12-02 09:52:07,ONTIME,Closed,Case Closed. Closed date : Fri Dec 02 09:52:07 EST 2022 Resolved Elevator repaired 12/2/22 ,SCH11/30Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,1990 Columbus Ave  Roxbury  MA  02119,9,10B,7,E13,Roxbury,11,Ward 11,1105,1990 Columbus Ave,02119,42.3153,-71.0972,Constituent Call
101004586116,2022-11-30 08:04:06,2023-02-28 08:04:06,2022-11-30 08:42:45,ONTIME,Closed,Case Closed. Closed date : 2022-11-30 08:42:45.44 Case Invalid no information provided 11/30/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,221 River St  Mattapan  MA  02126,8,07,4,B3,Mattapan,9,18,1801,221 River St,02126,42.2742,-71.0818,Constituent Call
101004549176,2022-11-03 12:13:00,2023-02-01 12:13:50,2022-11-09 12:10:25,ONTIME,Closed,Case Closed. Closed date : Wed Nov 09 12:10:25 EST 2022 Noted Notice written  ,SCH11/9Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,129 Bunker Hill St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,0202,129 Bunker Hill St,02129,42.3782,-71.0596,Constituent Call
101004588704,2022-12-02 09:34:00,2023-03-02 09:34:17,2022-12-13 09:44:53,ONTIME,Closed,Case Closed. Closed date : Tue Dec 13 09:44:53 EST 2022 Resolved No violations found. Case closed. ,SCH12/13Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,27 Egremont Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2112,27 Egremont Rd,02135,42.3411,-71.1431,Constituent Call
101004331616,2022-06-06 15:31:00,2022-09-04 15:31:32,2022-06-16 11:44:48,ONTIME,Closed,Case Closed. Closed date : Thu Jun 16 11:44:48 EDT 2022 Resolved No Cause  ,SCH6/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,10 New St  East Boston  MA  02128,1,09,1,A7,East Boston,1,01,0104,10 New St,02128,42.3712,-71.0441,Constituent Call
101004525990,2022-10-13 15:09:00,2023-01-11 15:09:15,2022-10-20 07:57:56,ONTIME,Closed,Case Closed. Closed date : Thu Oct 20 07:57:56 EDT 2022 Noted Violation written  ,SCH10/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,400 Centre St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,400 Centre St,02130,42.3213,-71.11,Constituent Call
101004394901,2022-07-19 18:19:00,2022-10-17 18:19:07,2022-08-02 08:08:25,ONTIME,Closed,Case Closed. Closed date : Tue Aug 02 08:08:25 EDT 2022 Resolved No cause. ,SCH7/29Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,41 Monsignor Patrick J Lydon Way  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,16,1606,41 Monsignor Patrick J Lydon Way,02124,42.2885,-71.0612,Constituent Call
101004395391,2022-07-20 08:38:00,2022-10-18 08:38:45,2022-07-23 14:50:43,ONTIME,Closed,Case Closed. Closed date : Sat Jul 23 14:50:43 EDT 2022 Resolved No cause. Spoke with tenant before appointment. No answer at unit  ,SCH7/22Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,87 Dakota St  Dorchester  MA  02124,7,03,4,C11,Dorchester,8,Ward 17,1702,87 Dakota St,02124,42.2994,-71.069,Constituent Call
101004552502,2022-11-07 00:28:00,2023-02-05 00:28:56,2022-11-07 14:32:44,ONTIME,Closed,Case Closed. Closed date : 2022-11-07 14:32:44.087 Case Noted dup case information 11/7/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,1164 Washington St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 17,1713,1164 Washington St,02124,42.2724,-71.0685,Constituent Call
101004396088,2022-07-20 15:22:00,2022-10-18 15:22:56,2022-07-26 14:09:15,ONTIME,Closed,Case Closed. Closed date : Tue Jul 26 14:09:15 EDT 2022 Resolved No cause  ,SCH 7/26 Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,249 River St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,18,1801,249 River St,02126,42.273,-71.0817,Constituent Call
101004591408,2022-12-05 11:45:00,2023-03-05 11:45:20,2022-12-07 14:43:54,ONTIME,Closed,Case Closed. Closed date : Wed Dec 07 14:43:54 EST 2022 Resolved No cause. Heat was on  77 in unit  ,SCH12/6Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,100 W Dedham St  Roxbury  MA  02118,4,1C,2,D4,Roxbury,6,09,0901,100 W Dedham St,02118,42.3423,-71.0735,Constituent Call
101004591824,2022-12-05 15:38:32,2023-03-05 15:38:32,,ONTIME,Open, ,SCH12/8Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,81 Essex St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,0308,81 Essex St,02111,42.3524,-71.0603,Constituent Call
101004595509,2022-12-08 14:40:00,2023-03-08 14:40:17,,ONTIME,Open, ,SCH12/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,24 Walnut Park  Roxbury  MA  02119,9,10B,7,E13,Roxbury,13,Ward 11,1103,24 Walnut Park,02119,42.3159,-71.0965,Constituent Call
101004401544,2022-07-25 12:28:00,2022-10-23 12:28:00,,OVERDUE,Open, ,SCH7/26Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,16 Ronald St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,14,1404,16 Ronald St,02121,42.3594,-71.0587,Constituent Call
101004339658,2022-06-13 09:47:00,2022-09-11 09:47:03,2022-06-15 20:26:13,ONTIME,Closed,Case Closed. Closed date : Wed Jun 15 20:26:13 EDT 2022 Resolved No cause. ,SCH6/15Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,660 Washington St  Boston  MA  02111,4,1C,2,A1,Boston,4,03,0308,660 Washington St,02111,42.3519,-71.0624,Constituent Call
101004340201,2022-06-13 14:34:00,2022-09-11 14:34:51,2022-06-25 01:16:17,ONTIME,Closed,Case Closed. Closed date : Sat Jun 25 01:16:17 EDT 2022 Resolved 6/24/22. No cause... spoke to occupant on complaint.. constitute did not file complaint or live at address in question. cm ,SCH6/24Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,22 Normandy St  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,22 Normandy St,02121,42.3113,-71.078,Constituent Call
101004561177,2022-11-14 16:25:00,2023-02-12 16:25:34,2022-11-18 09:18:35,ONTIME,Closed,Case Closed. Closed date : 2022-11-18 09:18:35.073 Case Noted dup case  11/18/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,84 Thetford Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1707,84 Thetford Ave,02124,42.2838,-71.0776,Constituent Call
101004578219,2022-11-21 10:05:00,2023-02-19 10:05:19,2022-11-30 07:35:03,ONTIME,Closed,Case Closed. Closed date : Wed Nov 30 07:35:03 EST 2022 Noted Notice written. ,SCH11/21Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,437 River St  Mattapan  MA  02126,8,07,5,B3,Greater Mattapan,9,Ward 18,1804,437 River St,02126,42.2696,-71.0922,Constituent Call
101004538073,2022-10-25 07:51:29,2023-01-23 07:51:29,2022-10-25 09:07:46,ONTIME,Closed,Case Closed. Closed date : 2022-10-25 09:07:46.613 Case Noted no information 10/25/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,161 S Huntington Ave  Jamaica Plain  MA  02130,9,10A,8,E13,Jamaica Plain,11,10,1008,161 S Huntington Ave,02130,42.3594,-71.0587,Constituent Call
101004538075,2022-10-25 07:51:44,2023-01-23 07:51:44,2022-10-25 09:08:57,ONTIME,Closed,Case Closed. Closed date : 2022-10-25 09:08:57.957 Case Noted no information 10/25/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,161 S Huntington Ave  Jamaica Plain  MA  02130,9,10A,8,E13,Jamaica Plain,11,10,1008,161 S Huntington Ave,02130,42.3594,-71.0587,Constituent Call
101004359759,2022-06-21 10:38:00,2022-09-19 10:38:09,2022-06-30 07:35:48,ONTIME,Closed,Case Closed. Closed date : Thu Jun 30 07:35:48 EDT 2022 Resolved No Cause   Doors leading to lobby of 1 Emerson Place and 10 Emerson Place lock   doors leading from hospital to 1 Emerson Place are open since the hospital is connected to such dwelling. No violation found. Second means of egress from 10 Emerson Pl locked at all times.  6/29/22 ,SCH6/29Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,1 Emerson Pl  Boston  MA  02114,3,1B,8,A1,Boston,3,03, ,1 Emerson Pl,02114,42.3646,-71.0687,Constituent Call
101004583651,2022-11-28 09:18:00,2023-02-26 09:18:17,,ONTIME,Open, ,SCH12/2Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,39 Boylston St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,39 Boylston St,02130,42.3179,-71.1086,Constituent Call
101004584016,2022-11-28 12:35:00,2023-02-26 12:35:06,2022-12-07 08:40:02,ONTIME,Closed,Case Closed. Closed date : Wed Dec 07 08:40:02 EST 2022 Noted Notice written. ,SCH12/6Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,17 Favre St  Mattapan  MA  02126,8,07,5,B3,Greater Mattapan,9,Ward 18,1821,17 Favre St,02126,42.2711,-71.0998,Constituent Call
101004615475,2022-12-31 12:11:00,2023-03-31 12:11:39,2023-01-04 11:57:07,ONTIME,Closed,Case Closed. Closed date : 2023-01-04 11:57:07.567 Case Noted resolved per tenant 1/4/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,551 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,09,0903,551 Massachusetts Ave,02118,42.3594,-71.0587,Constituent Call
101004410768,2022-08-01 13:02:00,2022-10-30 13:02:12,,OVERDUE,Open, ,SCH8/2Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,245 Columbia Rd  Dorchester  MA  02121,7,03,4,C11,Roxbury,13,Ward 14,1401,245 Columbia Rd,02121,42.3079,-71.0751,Constituent Call
101004544904,2022-10-31 10:50:00,2023-01-29 10:50:26,,ONTIME,Open, ,SCH11/3Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,125 Amory St  Roxbury  MA  02119,9,10B,6,E13,Jamaica Plain,11,Ward 11,1104,125 Amory St,02119,42.3194,-71.1009,Constituent Call
101004548439,2022-11-02 18:57:00,2023-01-31 18:57:47,,ONTIME,Open, ,SCH11/8Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,95 Archdale Rd  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,19,1911,95 Archdale Rd,02131,42.2914,-71.1196,Constituent Call
101004422058,2022-08-10 11:37:57,2022-11-08 11:37:58,2022-08-10 15:41:54,ONTIME,Closed,Case Closed. Closed date : 2022-08-10 15:41:54.803 Case Noted No information 8/10/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,225 Blue Hill Ave  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,12,1204,225 Blue Hill Ave,02119,42.3594,-71.0587,Constituent Call
101004422066,2022-08-10 11:39:53,2022-11-08 11:39:53,2022-08-10 15:42:27,ONTIME,Closed,Case Closed. Closed date : 2022-08-10 15:42:27.643 Case Noted No information 8/10/22 ,Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,225 Blue Hill Ave  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,12,1204,225 Blue Hill Ave,02119,42.3594,-71.0587,Constituent Call
101004378098,2022-07-06 10:58:00,2022-10-04 10:58:29,2022-07-12 09:41:39,ONTIME,Closed,Case Closed. Closed date : Tue Jul 12 09:41:39 EDT 2022 Resolved No answer  no access. Contacted listed was wrong number  upon arrival Contact name listed was not in intercom system  however rang #1012 and received no answer. Left door knocker. ,SCH7/12Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,https://spot-boston-res.cloudinary.com/image/upload/v1657633290/boston/production/iacm5dm239otrskxj6qj.jpg,1629 Commonwealth Ave  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2111,1629 Commonwealth Ave,02135,42.3431,-71.144,Constituent Call
101004380827,2022-07-08 09:32:00,2022-10-06 09:32:44,2022-07-14 15:30:21,ONTIME,Closed,Case Closed. Closed date : Thu Jul 14 15:30:21 EDT 2022 Resolved Does not warrant code enforcement violation at this time. There is enough room for safe sidewalk passage. ,SCH7/20Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,PWDx_Code Enforcement,PWDx,,https://spot-boston-res.cloudinary.com/image/upload/v1657827012/boston/production/lzhio8fllnlajsptwok1.jpg | https://spot-boston-res.cloudinary.com/image/upload/v1657827015/boston/production/hwba1x4rim3pywefcgqw.jpg,1110 Morton St  Mattapan  MA  02126,8,07,3,B3,Dorchester,7,Ward 17,1712,1110 Morton St,02126,42.2767,-71.0753,Self Service
101004385746,2022-07-12 12:27:00,2022-10-10 12:27:00,2022-07-19 11:27:05,ONTIME,Closed,Case Closed. Closed date : Tue Jul 19 11:27:05 EDT 2022 Resolved No Cause  occupant out of town   will call in a new complaint at a later date 7/19/22 DM  ,SCH7/19Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,23 Homestead St  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 12,1208,23 Homestead St,02121,42.3132,-71.0935,Constituent Call
101004609118,2022-12-23 12:19:00,2023-03-23 12:19:14,2022-12-29 13:53:11,ONTIME,Closed,Case Closed. Closed date : Thu Dec 29 13:53:11 EST 2022 Resolved Occupant has a/c in window and was taken out to explain other slide window is missing due to when turn bed he broke it. Occupant stated he gave to maintance to fix couple months ago. Went  to occidental they were close explain to Occupant I will investigate further with management but as he broke window he damage property and still have a/c in window. Occupant was very admitte about what would happen explain again need investigate further. 12/29/22 YT also left management voice-mail  ,12/29 Maintenance Complaint - Residential,Inspectional Services,Housing,Maintenance Complaint - Residential,ISD_Housing (INTERNAL),ISD,,,5300 Washington St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2015,5300 Washington St,02132,42.2583,-71.1599,Constituent Call
